,Unnamed: 0,START_DATE,END_DATE
2728,869505,1998-04-07,
2729,1451156,2000-04-06,
2730,491017,2006-04-08,
2731,1680369,2013-04-08,2013-04-08
2732,1663976,2013-04-08,2013-04-08
2733,945938,1997-04-08,
2734,1756549,2014-04-08,2014-04-23
2735,1051823,2002-04-08,
2736,1663966,2013-04-08,2013-04-08
2737,831337,2001-04-08,
2738,1215024,2010-04-08,2010-04-08
2739,1045753,2001-04-08,
2740,1352283,2000-04-07,2000-04-07
2741,859043,2002-04-08,
2742,1595529,2012-04-07,2012-04-07
2743,1025879,1997-04-08,
2744,566973,2006-04-08,
2745,1485476,2011-04-08,2011-04-08
2746,645538,2008-04-07,
2747,74807,1994-04-08,1994-04-08
2748,1275498,2009-04-08,2009-04-08
2749,1661106,2013-04-08,2013-04-08
2750,1448160,1999-04-08,
2751,941629,1999-04-08,
2752,1595724,2012-04-07,2012-04-07
2753,1521521,2011-04-08,2011-04-08
2754,494035,1992-04-07,
2755,1015685,1995-04-08,
2756,241781,1999-04-08,1999-04-08
2757,258864,2007-04-08,2007-04-08
2758,1449142,1998-04-08,
2759,377418,2004-04-07,
2760,1553454,2011-04-08,
2761,817924,2006-04-08,
2762,432101,2004-04-07,
2763,1177187,2010-04-08,2010-04-08
2764,741605,1993-04-08,1993-04-08
2765,1627460,2012-04-07,2012-04-07
2766,1617734,2012-04-07,2012-04-07
2767,1392584,1996-04-08,1996-04-08
2768,1597118,2012-04-08,2012-04-08
2769,702156,1994-04-09,1994-04-09
2770,1314077,2005-04-09,2005-04-10
2771,382377,2006-04-09,
2772,513353,2006-04-09,
2773,541868,2000-04-08,
2774,1596386,2012-04-08,2012-04-08
2775,1524955,2011-04-09,2011-04-09
2776,1289574,2009-04-09,2009-04-09
2777,1378009,1997-04-09,1997-04-09
2778,1313261,2002-04-09,2002-04-09
2779,1667359,2013-04-09,2013-04-09
2780,1446761,2000-04-08,
2781,1341336,2005-04-09,2005-04-09
2782,1748101,2014-04-09,
2783,53035,1992-04-08,1992-04-08
2784,182549,1995-04-09,1995-04-09
2785,1570253,2012-04-08,2012-04-21
2786,1025262,1997-04-09,
2787,1686334,2013-04-09,2013-04-09
2788,1026202,1997-04-09,
2789,597304,2008-04-08,
2790,1571667,2012-04-08,2012-04-09
2791,974579,1994-04-09,
2792,1602862,2012-04-08,2012-04-08
2793,790047,1992-04-08,
2794,1270022,2007-04-09,2007-04-09
2795,1518614,2011-04-09,2011-04-09
2796,1387283,1996-04-08,1996-04-08
2797,666139,2005-04-09,
2798,1282138,2010-04-09,2010-04-09
2799,34526,2009-04-09,2009-04-09
2800,1340428,2005-04-09,2005-04-09
2801,800195,1997-04-09,
2802,1462978,2011-04-09,2011-04-09
2803,673343,2003-04-09,
2804,527314,2007-04-10,
2805,500013,1996-04-09,
2806,1017498,1995-04-10,
2807,1376126,1993-04-10,1993-04-10
2808,985125,2000-04-09,
2809,1503096,2011-04-10,2011-04-10
2810,1000578,1992-04-09,
2811,382576,2006-04-10,
2812,59681,1993-04-10,1993-04-10
2813,472183,2006-04-10,
2814,1210715,2010-04-10,2010-04-10
2815,527334,2007-04-10,
2816,1604055,2012-04-09,
2817,1590317,2012-04-09,2012-04-09
2818,1736944,2014-04-10,2014-04-10
2819,790207,1993-04-10,
2820,1393925,1997-04-10,1997-04-11
2821,1308091,2006-04-10,2006-04-10
2822,673058,2003-04-10,
2823,382604,2006-04-10,
2824,1411224,1996-04-09,1996-04-09
2825,483407,2005-04-10,
2826,669143,2006-04-10,
2827,1444743,2001-04-10,
2828,1017760,1995-04-10,
2829,746262,1992-04-09,1992-04-09
2830,496428,1994-04-10,
2831,721753,1994-04-10,
2832,575176,2006-04-10,
2833,734687,1994-04-10,1994-04-10
2834,1452630,2002-04-10,
2835,1591074,2012-04-09,2012-04-09
2836,1333903,2004-04-09,2004-04-09
2837,1755411,2014-04-10,2014-04-10
2838,1338157,2005-04-10,2005-04-10
2839,911775,1999-04-10,
2840,184839,1998-04-10,1998-04-10
2841,697829,1992-04-09,1992-04-09
2842,1755526,2014-04-10,2014-04-10
2843,1674668,2013-04-10,2013-04-10
2844,504224,1999-04-10,
2845,1731347,2014-04-10,2014-04-10
2846,778233,1992-04-09,1992-04-09
2847,609510,1996-04-09,
2848,1715339,2007-04-10,
2849,1493865,2011-04-10,2011-04-10
2850,1296535,2008-04-09,2008-04-09
2851,1655719,2013-04-10,2013-04-10
2852,1776336,2014-04-10,2014-04-10
2853,705056,1995-04-10,1995-04-10
2854,469587,2005-04-10,
2855,914997,1999-04-10,
2856,1452629,2002-04-10,
2857,1190194,2010-04-10,
2858,1227159,2003-04-10,2003-04-10
2859,1772839,2014-04-10,2014-04-10
2860,436780,2006-04-11,
2861,665337,2008-04-10,
2862,1238532,2000-04-10,2000-04-10
2863,497046,1994-04-11,
2864,905077,1997-04-11,
2865,1769334,2014-04-11,2014-04-13
2866,675858,2005-04-11,
2867,1430240,1994-04-11,
2868,1185014,2010-04-11,
2869,238513,1992-04-10,
2870,1272556,2006-04-11,2006-04-11
2871,506664,2000-04-10,
2872,368262,2004-04-10,2004-04-10
2873,1534301,2009-04-11,
2874,1741828,2014-04-11,2014-04-11
2875,1350620,1995-04-11,
2876,1553599,2011-04-11,
2877,1857154,2015-04-11,2015-04-11
2878,1741817,2014-04-11,2014-04-11
2879,1262779,2009-04-11,2009-04-11
2880,1857580,2015-04-11,2015-04-11
2881,1098972,1993-04-11,
2882,1027230,1998-04-11,
2883,1572147,2012-04-10,2012-04-11
2884,1325365,1995-04-11,1995-04-12
2885,940119,1999-04-11,
2886,1372137,2004-04-10,
2887,299345,2003-04-11,2003-04-11
2888,649862,2008-04-10,
2889,1693629,2013-04-11,
2890,777806,1996-04-10,1996-04-10
2891,778373,1993-04-11,1993-04-11
2892,1312005,2006-04-11,2006-04-11
2893,671993,2003-04-11,
2894,433824,2004-04-10,
2895,1082038,1997-04-11,
2896,412854,2006-04-11,
2897,707845,1996-04-10,1996-04-10
2898,1553587,2011-04-11,
2899,260506,2009-04-11,2009-04-11
2900,1248399,2001-04-11,2001-04-11
2901,1553584,2011-04-11,
2902,999062,1992-04-11,
2903,777058,1993-04-12,1993-04-12
2904,1578203,2012-04-11,2012-04-12
2905,842741,1999-04-12,
2906,1553691,2011-04-12,
2907,1755718,2014-04-12,2014-04-12
2908,1553699,2011-04-12,
2909,557787,2008-04-11,
2910,1033921,1999-04-12,
2911,1769301,2014-04-12,2014-04-12
2912,935740,2002-04-12,
2913,271983,2003-04-12,2003-04-12
2914,1741854,2014-04-12,2014-04-12
2915,1193108,2010-04-12,
2916,1666958,2013-04-12,
2917,254661,2006-04-12,2006-04-12
2918,1725011,2014-04-12,2014-04-12
2919,384789,2003-04-12,
2920,491196,2006-04-12,
2921,901639,1998-04-12,
2922,952363,1992-04-11,
2923,1227985,2003-04-12,2003-04-12
2924,1199694,2009-04-12,
2925,1798717,2015-04-12,2015-04-12
2926,778849,1993-04-12,1993-04-12
2927,793479,1993-04-12,1993-04-12
2928,1810770,2015-04-12,2015-04-12
2929,428911,2004-04-11,
2930,78427,1995-04-12,1995-04-12
2931,271001,2002-04-12,2002-04-12
2932,1177019,2010-04-12,2010-04-13
2933,671624,2007-04-12,
2934,1478877,2011-04-12,2011-04-12
2935,841434,1998-04-12,
2936,504024,1999-04-12,
2937,781677,1993-04-12,1993-04-12
2938,1542264,2010-04-12,
2939,1715363,2007-04-12,
2940,1588135,2012-04-11,2012-04-11
2941,1755820,2014-04-12,2014-04-12
2942,689800,2004-04-11,2004-04-11
2943,1436230,1996-04-11,
2944,1289787,2009-04-12,2009-04-12
2945,805132,2001-04-12,
2946,856054,2001-04-12,
2947,503817,1999-04-12,
2948,268928,2006-04-12,2006-04-12
2949,52636,1992-04-12,1992-04-12
2950,501277,1997-04-13,
2951,971727,1999-04-13,
2952,25124,2007-04-13,2007-04-13
2953,1808662,2015-04-13,2015-04-13
2954,937514,1998-04-13,
2955,672370,2003-04-13,
2956,1610409,2012-04-12,2012-04-12
2957,1306336,2006-04-13,2006-04-13
2958,879609,1999-04-13,
2959,199189,1993-04-13,1993-04-13
2960,1268284,2008-04-12,2008-04-12
2961,486847,2003-04-13,
2962,1316093,2003-04-13,2003-04-13
2963,1487650,2011-04-13,2011-04-13
2964,1414513,1996-04-12,1996-04-12
2965,1446814,1997-04-13,
2966,1553721,2011-04-13,
2967,1504875,2011-04-13,2011-04-13
2968,1483150,2011-04-13,2011-04-13
2969,1744948,2014-04-13,2014-04-13
2970,142396,2001-04-13,2001-04-13
2971,686724,1999-04-13,1999-04-13
2972,1451870,2001-04-13,
2973,1398890,1996-04-12,1996-04-12
2974,472235,2006-04-13,
2975,795266,1995-04-13,1995-04-13
2976,186241,1999-04-13,1999-04-13
2977,261345,2006-04-13,2006-04-13
2978,1363948,1996-04-12,1996-04-12
2979,486901,2003-04-13,
2980,1347952,2002-04-13,2002-04-13
2981,1308913,2006-04-13,2006-04-13
2982,11247,2006-04-13,2006-04-17
2983,681756,1992-04-12,
2984,104326,1998-04-13,1998-04-13
2985,1031140,1999-04-13,
2986,551600,1996-04-12,
2987,1070112,2007-04-13,
2988,1373666,2009-04-13,
2989,1372981,2007-04-14,
2990,498832,1995-04-14,
2991,713824,1996-04-13,1996-04-13
2992,471251,2006-04-14,
2993,1594514,2012-04-13,2012-04-13
2994,790940,1994-04-14,1994-04-14
2995,1510570,2011-04-14,2011-04-14
2996,1374445,2003-04-14,2003-04-14
2997,259233,2008-04-13,2008-04-13
2998,889606,1999-04-14,
2999,1336452,2005-04-14,2005-04-14
3000,901660,1998-04-14,
3001,539377,2005-04-14,
3002,1199446,2010-04-14,
3003,1487105,2011-04-14,2011-04-14
3004,1617750,2012-04-13,2012-04-13
3005,1581688,2012-04-13,2012-04-14
3006,777920,1994-04-14,1994-04-14
3007,1426765,2010-04-14,2010-04-14
3008,1553739,2011-04-14,
3009,1378548,1993-04-14,1993-04-14
3010,386083,2003-04-14,
3011,1349529,2002-04-14,2002-04-14
3012,1370527,1999-04-14,
3013,1347930,2001-04-14,2001-04-14
3014,508420,2002-04-14,
3015,467925,2003-04-14,
3016,1534402,2009-04-14,
3017,267757,2006-04-14,2006-04-14
3018,732878,1995-04-14,1995-04-14
3019,1275945,2009-04-14,2009-04-14
3020,1680278,2013-04-14,
3021,1445450,2000-04-13,
3022,602667,2003-04-14,
3023,1553749,2011-04-14,
3024,1810827,2015-04-14,2015-04-14
3025,1629730,2012-04-13,
3026,1275758,2009-04-15,2009-04-15
3027,488998,2004-04-14,
3028,1192370,2010-04-15,
3029,1333040,2003-04-15,2003-04-15
3030,1615058,2012-04-14,
3031,492637,2007-04-15,
3032,273744,2008-04-14,2008-04-14
3033,1445477,2002-04-15,
3034,198106,1995-04-15,1995-04-15
3035,1624655,2012-04-14,2012-04-19
3036,1602274,2012-04-14,2012-04-14
3037,1031415,1999-04-15,
3038,1316075,2003-04-15,2003-04-15
3039,1841914,2015-04-15,2015-04-15
3040,578273,2007-04-15,
3041,52999,1992-04-14,1992-04-15
3042,706619,1996-04-14,1996-04-14
3043,1287970,2009-04-15,2009-04-15
3044,490298,2005-04-15,
3045,1333086,2003-04-15,2003-04-15
3046,1816578,2015-04-15,2015-04-15
3047,497830,1995-04-15,
3048,257693,2002-04-15,2002-04-15
3049,1287096,2009-04-15,2009-04-15
3050,589329,2005-04-15,
3051,1327786,2003-04-15,2003-04-15
3052,1291988,2008-04-14,2008-04-14
3053,1483777,2011-04-15,2011-04-15
3054,274868,2005-04-15,2005-04-15
3055,209919,1999-04-15,1999-04-15
3056,258893,2007-04-15,2007-04-15
3057,836930,1997-04-15,
3058,480523,2005-04-15,
3059,67835,1994-04-16,1994-04-16
3060,1341913,2005-04-16,2005-04-16
3061,216358,1996-04-15,1996-04-15
3062,1805442,2015-04-16,2015-04-16
3063,669467,2006-04-16,
3064,203361,1993-04-16,1993-04-16
3065,932721,2001-04-16,
3066,1155071,2003-04-16,2003-04-16
3067,1441767,2005-04-16,2005-04-16
3068,269802,2005-04-16,2005-04-16
3069,905576,1997-04-16,
3070,606270,1994-04-16,
3071,1689014,2013-04-16,2013-04-16
3072,491372,2006-04-16,
3073,82937,1995-04-16,1995-04-17
3074,635870,2006-04-16,
3075,1444386,2002-04-16,
3076,447861,2007-04-16,
3077,1264092,2002-04-16,2002-04-16
3078,1043356,2001-04-16,
3079,1446639,2000-04-15,
3080,572236,2005-04-16,
3081,1278846,2006-04-16,
3082,1624254,2012-04-15,2012-04-15
3083,582548,2008-04-15,
3084,1305453,2007-04-16,2007-04-16
3085,491356,2006-04-16,
3086,508099,2002-04-16,
3087,385876,2003-04-16,
3088,486013,2005-04-16,
3089,592309,2005-04-16,
3090,680632,1994-04-16,
3091,629568,2006-04-16,
3092,1685323,2013-04-17,2013-04-18
3093,742526,1993-04-17,1993-04-17
3094,482699,2003-04-17,
3095,922591,2001-04-17,
3096,1150796,2007-04-17,2007-04-17
3097,1013213,1995-04-17,
3098,186511,1999-04-17,1999-04-17
3099,1291465,2009-04-17,2009-04-17
3100,1389911,1992-04-16,1992-04-16
3101,591412,2004-04-16,
3102,962436,1992-04-16,
3103,1333706,2004-04-16,2004-04-16
3104,791974,1994-04-17,1994-04-17
3105,147334,2002-04-17,2002-04-19
3106,1230401,2009-04-17,2009-04-17
3107,182722,1993-04-17,1993-04-17
3108,1372057,2003-04-17,
3109,550626,1995-04-17,
3110,1320509,1999-04-17,1999-04-17
3111,34535,2009-04-17,2009-04-17
3112,525167,2007-04-17,
3113,1542347,2010-04-17,
3114,258927,2007-04-17,2007-04-17
3115,488986,2004-04-16,
3116,1731386,2014-04-17,2014-04-17
3117,1178189,2010-04-17,2010-04-17
3118,572609,2005-04-17,
3119,1336241,2005-04-17,2005-04-17
3120,558248,2008-04-16,
3121,509601,2009-04-17,
3122,629940,2006-04-17,
3123,192792,1995-04-17,1995-04-17
3124,260401,2007-04-17,2007-04-17
3125,517578,2006-04-17,
3126,590066,2005-04-17,
3127,1339525,2005-04-17,2005-04-17
3128,483544,2005-04-17,
3129,1328184,2004-04-16,2004-04-16
3130,1554040,2011-04-17,
3131,1267467,2008-04-16,2008-04-16
3132,1842060,2015-04-17,2015-04-17
3133,979577,1992-04-16,
3134,953981,1994-04-17,
3135,808306,2003-04-17,
3136,1373315,2008-04-16,
3137,637131,2007-04-17,
3138,1394098,1992-04-16,1992-04-16
3139,575234,2006-04-17,
3140,1033025,1999-04-17,
3141,1208371,2009-04-17,
3142,505477,2000-04-16,
3143,1525052,2011-04-17,2011-04-17
3144,1498028,2011-04-17,
3145,1212787,2010-04-17,2010-04-18
3146,1341899,2005-04-17,2005-04-17
3147,960400,1992-04-17,
3148,1666763,2013-04-18,2013-04-30
3149,557450,2008-04-17,
3150,790868,1994-04-18,1994-04-18
3151,1554086,2011-04-18,
3152,1296209,2008-04-17,2008-04-17
3153,817358,2006-04-18,
3154,1842112,2015-04-18,2015-04-18
3155,1281420,2009-04-18,2009-04-18
3156,1170559,1999-04-18,1999-04-18
3157,247107,2006-04-18,2006-04-18
3158,989215,2001-04-18,
3159,1209544,2010-04-18,
3160,1736276,2014-04-18,2014-04-18
3161,664422,2008-04-17,
3162,902245,1999-04-18,
3163,286830,2000-04-17,2000-04-17
3164,1816619,2015-04-18,2015-04-18
3165,1340838,2005-04-18,2005-04-18
3166,1373326,2008-04-17,
3167,7908,2006-04-18,2006-04-18
3168,402706,2008-04-17,
3169,929325,2002-04-18,
3170,503931,1999-04-18,
3171,569280,2008-04-17,
3172,898678,2001-04-18,
3173,248367,2008-04-17,2008-04-17
3174,1599683,2012-04-17,2012-04-17
3175,405529,2004-04-17,
3176,1165625,1997-04-18,1997-04-18
3177,402501,2008-04-17,
3178,727649,1996-04-17,1996-04-17
3179,1731402,2014-04-18,2014-04-18
3180,196085,1994-04-18,1994-04-18
3181,1609235,2012-04-17,2012-04-17
3182,1721506,2011-04-18,
3183,661008,2005-04-18,
3184,1878059,2009-04-18,
3185,360845,1996-04-17,1996-04-17
3186,690566,1993-04-18,1993-04-18
3187,602972,2003-04-18,
3188,1699565,2008-04-17,2008-04-17
3189,1407665,1994-04-18,1994-04-18
3190,496704,1994-04-18,
3191,549928,1995-04-18,
3192,959083,1993-04-18,
3193,675605,2004-04-17,
3194,1721529,2011-04-19,
3195,1292067,2008-04-18,2008-04-18
3196,380538,1999-04-19,
3197,578291,2007-04-19,
3198,1287248,2009-04-19,2009-04-19
3199,272799,2005-04-19,2005-04-19
3200,1307762,2006-04-19,2006-04-19
3201,1237982,2000-04-18,2000-04-18
3202,1332608,2003-04-19,2003-04-19
3203,1756225,2014-04-19,2014-04-19
3204,1338462,2005-04-19,2005-04-19
3205,453554,2008-04-18,
3206,1344429,2002-04-19,2002-04-19
3207,74266,1994-04-19,1994-04-19
3208,1676749,2013-04-19,
3209,501043,1997-04-19,
3210,1731424,2014-04-19,2014-04-19
3211,889159,1999-04-19,
3212,531302,2008-04-18,
3213,569990,2006-04-19,
3214,898680,2001-04-19,
3215,1273114,2008-04-18,2008-04-18
3216,483487,2005-04-19,
3217,798887,1994-04-19,1994-04-20
3218,1297305,2008-04-18,2008-04-18
3219,1338465,2005-04-19,2005-04-19
3220,1159038,2005-04-19,2005-04-19
3221,1761959,2014-04-19,
3222,431876,2004-04-18,
3223,748351,1992-04-18,1992-04-18
3224,1022292,1997-04-19,
3225,1372711,2006-04-19,
3226,666659,2005-04-19,
3227,1131581,1997-04-19,
3228,1339771,2005-04-19,2005-04-19
3229,1057603,2004-04-18,
3230,52851,1992-04-18,1992-04-18
3231,902254,1999-04-19,
3232,489546,2004-04-18,
3233,1290950,2009-04-19,2009-04-19
3234,1590218,2012-04-18,2012-04-18
3235,724039,1997-04-19,
3236,1188186,2010-04-19,
3237,1824562,2015-04-19,2015-04-19
3238,59602,1993-04-19,1993-04-19
3239,183745,1995-04-19,1995-04-19
3240,1824544,2015-04-19,2015-04-19
3241,692488,1993-04-20,1993-04-20
3242,549445,1995-04-20,
3243,1880011,2009-04-20,
3244,471862,2006-04-20,
3245,749682,1992-04-19,1992-04-19
3246,1295655,2008-04-19,2008-04-19
3247,1769581,2014-04-20,2014-04-20
3248,1240992,2000-04-19,2000-04-19
3249,1304260,2007-04-20,2007-04-20
3250,199202,1993-04-20,1993-04-20
3251,1762268,2014-04-20,
3252,1489487,2011-04-20,2011-04-20
3253,5765,2005-04-20,2005-04-21
3254,1756327,2014-04-20,2014-04-20
3255,1534555,2009-04-20,
3256,1756305,2014-04-20,2014-04-20
3257,977100,1997-04-20,
3258,571263,2004-04-19,
3259,1519739,2011-04-20,2011-04-20
3260,1277323,2003-04-20,2003-04-20
3261,1327238,2004-04-19,2004-04-19
3262,997402,1992-04-19,
3263,647126,2008-04-19,
3264,1605631,2012-04-19,2012-04-19
3265,1341415,2005-04-20,2005-04-20
3266,1293203,2008-04-19,2008-04-19
3267,1288903,2009-04-20,2009-04-20
3268,1698781,2013-04-20,
3269,483050,2003-04-20,
3270,599894,2000-04-19,
3271,1728142,2014-04-20,2014-04-20
3272,889514,1999-04-20,
3273,270039,2008-04-19,2008-04-19
3274,1286180,2010-04-20,2010-04-20
3275,678378,2007-04-20,
3276,791515,1994-04-20,1994-04-20
3277,1311971,2006-04-20,2006-04-20
3278,1400533,1994-04-20,1994-04-20
3279,1338470,2005-04-20,2005-04-20
3280,876156,1999-04-20,
3281,1052072,2002-04-20,
3282,207961,1997-04-20,1997-04-23
3283,1278766,2005-04-20,
3284,1012111,1994-04-20,
3285,1671968,2013-04-21,2013-04-21
3286,1770086,2014-04-21,2014-05-08
3287,1302243,2007-04-21,2007-04-21
3288,1779435,2014-04-21,2014-07-07
3289,1534598,2009-04-21,
3290,1756395,2014-04-21,2014-04-21
3291,497680,1994-04-21,
3292,1299890,2007-04-21,2007-04-21
3293,584495,2004-04-20,
3294,1298760,2008-04-20,2008-04-20
3295,508005,2002-04-21,
3296,1689871,2013-04-21,2013-04-21
3297,1272706,2006-04-21,2006-04-21
3298,203385,1993-04-21,1993-04-21
3299,1200877,2010-04-21,
3300,290071,2000-04-20,2000-04-20
3301,194240,1994-04-21,1994-04-21
3302,1666475,2013-04-21,2013-04-21
3303,930667,2000-04-20,
3304,536137,2009-04-21,
3305,1805085,2015-04-21,2015-04-21
3306,1370545,1999-04-21,
3307,715300,1993-04-21,1993-04-21
3308,1236281,2000-04-20,2000-04-20
3309,792791,1994-04-21,1994-04-21
3310,1018434,1996-04-20,
3311,1363362,1996-04-20,1996-04-20
3312,497119,1994-04-21,
3313,915171,1999-04-21,
3314,943767,2001-04-21,
3315,83937,1995-04-21,1995-04-21
3316,845466,1999-04-21,
3317,888368,1998-04-21,
3318,1080498,1994-04-21,
3319,180616,1998-04-21,1998-04-21
3320,1308240,2006-04-21,2006-04-21
3321,412376,2005-04-21,
3322,835383,2002-04-21,
3323,1732756,2014-04-22,2014-04-22
3324,1187656,2010-04-22,
3325,252128,2009-04-22,2009-04-23
3326,1306312,2006-04-22,2006-04-22
3327,1301501,2007-04-22,2007-04-22
3328,547992,1994-04-22,
3329,1272743,2006-04-22,2006-04-22
3330,594425,2009-04-22,
3331,298980,2009-04-22,2009-04-22
3332,288998,2001-04-22,2001-04-22
3333,1401373,1997-04-22,1997-04-22
3334,534294,2009-04-22,
3335,531371,2008-04-21,
3336,1189023,2010-04-22,
3337,1009327,1994-04-22,
3338,1809679,2015-04-22,
3339,1039212,2000-04-21,
3340,948258,1999-04-22,
3341,1348054,2001-04-22,2001-04-22
3342,1776302,2014-04-22,
3343,1338049,2005-04-22,2005-04-22
3344,200188,1993-04-22,1993-04-22
3345,1824643,2015-04-22,2015-04-22
3346,505447,2000-04-21,
3347,1014700,1995-04-22,
3348,1242764,2001-04-22,2001-04-22
3349,497127,1994-04-22,
3350,1012562,1994-04-22,
3351,1302227,2007-04-22,2007-04-22
3352,1386043,1993-04-22,1993-04-22
3353,914067,1999-04-22,
3354,409789,2009-04-22,
3355,1799119,2015-04-22,2015-04-22
3356,503556,1999-04-22,
3357,432032,2004-04-21,
3358,1189486,2010-04-22,
3359,48188,1992-04-21,1992-04-21
3360,183529,1994-04-23,1994-04-23
3361,1212808,2010-04-23,2010-04-23
3362,1192092,2010-04-23,
3363,1322239,1996-04-22,1996-04-22
3364,667108,2006-04-23,
3365,1323462,1994-04-23,1994-04-23
3366,1186554,2010-04-23,
3367,1051089,2002-04-23,
3368,790736,1994-04-23,1994-04-23
3369,615385,2005-04-23,
3370,1254028,2002-04-23,2002-04-23
3371,1317596,2001-04-23,2001-04-23
3372,831917,2001-04-23,
3373,1213291,2010-04-23,2010-04-23
3374,501116,1997-04-23,
3375,445172,2007-04-23,
3376,672016,2003-04-23,
3377,1299168,2007-04-23,2007-04-23
3378,1299768,2007-04-23,2007-04-23
3379,1299672,2007-04-23,2007-04-23
3380,178690,1998-04-23,1998-04-23
3381,1756546,2014-04-23,2014-04-23
3382,1625928,2012-04-22,
3383,1522746,2009-04-23,2009-04-23
3384,1300992,2007-04-23,2007-04-23
3385,1204815,2010-04-23,
3386,575271,2006-04-23,
3387,1292528,2008-04-22,2008-04-22
3388,741620,1993-04-23,1993-04-23
3389,559506,2001-04-23,
3390,1408235,1996-04-22,1996-04-22
3391,685314,1996-04-22,1996-04-22
3392,59649,1993-04-23,1993-04-23
3393,1192074,2010-04-23,
3394,612770,1998-04-23,
3395,672114,2003-04-23,
3396,1009584,1994-04-23,
3397,1522747,2009-04-23,2009-04-26
3398,154753,2003-04-23,2003-04-23
3399,17105,2006-04-23,2006-04-23
3400,557493,2008-04-22,
3401,1009849,1994-04-23,
3402,792341,1996-04-22,1996-04-22
3403,274347,2003-04-24,2003-04-24
3404,1678448,2013-04-24,2013-04-24
3405,1756640,2014-04-24,2014-04-24
3406,611704,1998-04-24,
3407,1853939,2015-04-24,2015-04-24
3408,504407,1999-04-24,
3409,502212,1998-04-24,
3410,1276188,2009-04-24,2009-04-24
3411,1349676,2001-04-24,
3412,492819,2007-04-24,
3413,492822,2007-04-24,
3414,258687,2006-04-24,2006-04-24
3415,566066,2005-04-24,
3416,499530,1996-04-23,
3417,1746805,2014-04-24,2014-04-26
3418,1756635,2014-04-24,2014-04-24
3419,1824696,2015-04-24,2015-04-24
3420,876838,1999-04-24,
3421,1816699,2015-04-24,2015-04-24
3422,1574860,2012-04-23,2012-04-23
3423,1772434,2014-04-24,
3424,258547,2005-04-24,2005-04-24
3425,963527,1993-04-24,
3426,726885,1996-04-23,1996-04-23
3427,1668758,2013-04-24,2013-04-24
3428,1534705,2009-04-24,
3429,354309,2002-04-24,2002-04-24
3430,490431,2005-04-24,
3431,1281371,2009-04-25,2009-04-25
3432,504039,1999-04-25,
3433,1399801,1993-04-25,1993-04-25
3434,969208,1997-04-25,
3435,589839,2005-04-25,
3436,1327278,2003-04-25,2003-04-25
3437,1289215,2009-04-25,2009-04-25
3438,479715,2008-04-24,
3439,270593,2000-04-24,2000-04-24
3440,349620,2009-04-25,2009-04-26
3441,578014,2007-04-25,
3442,185442,1999-04-25,1999-04-25
3443,1676082,2013-04-25,2013-04-25
3444,509761,2009-04-25,
3445,1876481,2009-04-25,
3446,1681311,2013-04-25,2013-04-25
3447,1031433,1999-04-25,
3448,1031876,1999-04-25,
3449,1150747,2007-04-25,2007-04-25
3450,1285368,2009-04-25,2009-06-29
3451,805771,2001-04-25,
3452,804233,2001-04-25,
3453,546839,1992-04-24,
3454,1276565,2003-04-25,2003-04-25
3455,258692,2006-04-25,2006-04-25
3456,1450622,1998-04-25,1998-04-25
3457,1777257,2014-04-25,2014-04-25
3458,1716998,2009-04-25,
3459,697060,1992-04-24,1992-04-24
3460,1667175,2013-04-25,
3461,678436,2007-04-25,
3462,415323,2006-04-25,
3463,1780150,2014-04-25,2014-08-10
3464,1470639,2011-04-25,2011-04-26
3465,1296645,2008-04-24,2008-04-24
3466,1723994,2014-04-25,2014-04-25
3467,784970,1997-04-25,
3468,1423184,2010-04-25,
3469,1373409,2008-04-24,
3470,550677,1995-04-25,
3471,515921,2006-04-25,
3472,507517,2001-04-25,
3473,694532,1995-04-26,1995-04-26
3474,1014450,1995-04-26,
3475,484504,2003-04-26,
3476,1699620,2008-04-25,2008-04-25
3477,1278671,2004-04-25,
3478,1636982,2013-04-26,2013-04-26
3479,1288953,2009-04-26,2009-04-26
3480,1196664,2009-04-26,
3481,542152,2001-04-26,
3482,500716,1997-04-26,
3483,1447220,2000-04-25,
3484,1777380,2014-04-26,2014-04-26
3485,1196665,2009-04-26,
3486,1799171,2015-04-26,2015-04-26
3487,1674606,2013-04-26,2013-04-26
3488,1075439,2004-04-25,
3489,1344220,2001-04-26,2001-04-26
3490,860891,1998-04-26,
3491,1443649,1997-04-26,
3492,947905,1999-04-26,
3493,186258,1999-04-26,1999-04-26
3494,1816724,2015-04-26,2015-04-26
3495,1246617,2001-04-26,2001-04-26
3496,255898,2001-04-26,2001-04-26
3497,791180,1993-04-26,1993-04-26
3498,362110,1998-04-26,1998-04-26
3499,1581427,2012-04-25,2012-04-27
3500,1554433,2011-04-26,
3501,943786,2001-04-26,
3502,701616,1994-04-26,1994-04-26
3503,1281353,2009-04-26,2009-04-26
3504,339271,2007-04-26,2007-04-27
3505,1675813,2013-04-26,2013-04-26
3506,1281344,2009-04-26,2009-04-26
3507,1144481,1996-04-25,
3508,253254,2002-04-26,2002-04-26
3509,1746796,2014-04-26,2014-04-26
3510,1322159,1996-04-25,1996-04-25
3511,948381,1999-04-26,
3512,489150,2004-04-26,
3513,1343416,2001-04-27,2001-04-27
3514,1310978,2006-04-27,2006-04-27
3515,1663723,2013-04-27,2013-04-27
3516,487641,2003-04-27,
3517,721845,1994-04-27,
3518,501472,1997-04-27,
